Year,Player,concat,count,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Honors
2004,Chris Mihm,2004Chris Mihm,3,C,24,BOS,54,16,939,4.9,9.7,0.5,0,0,,4.9,9.7,0.5,2.9,4.5,0.644,4.2,6.3,10.5,0.4,1.1,1.6,2.5,5.8,12.7,No_Honors
2004,Darius Miles,2004Darius Miles,3,SF,22,TOT,79,56,2079,6.3,13,0.485,0.1,0.7,0.175,6.2,12.3,0.502,2.1,3.3,0.642,1.9,4.3,6.2,2.8,1.2,1.1,2.3,2.9,14.9,No_Honors
2004,Darius Miles,2004Darius Miles,3,SF,22,CLE,37,16,888,5.8,13.4,0.432,0.2,1.2,0.167,5.6,12.2,0.458,1.6,2.9,0.542,1.9,4.8,6.8,3.2,1,1.1,2.3,3.4,13.4,No_Honors
2004,Darius Miles,2004Darius Miles,3,SF,22,POR,42,40,1191,6.7,12.8,0.526,0.1,0.3,0.2,6.6,12.5,0.534,2.6,3.7,0.702,1.9,3.9,5.8,2.5,1.3,1,2.2,2.5,16.1,No_Honors
2004,Darko Miličić,2004Darko Miličić,1,C,18,DET,34,0,159,3.8,14.7,0.262,0,0.2,0,3.8,14.5,0.266,3.2,5.4,0.583,2.5,7.2,9.7,1.6,1.6,3.4,2.9,7.5,10.9,No_Honors
2004,Andre Miller,2004Andre Miller,1,PG,27,DEN,82,82,2838,5.5,11.9,0.457,0.2,0.8,0.185,5.3,11.1,0.477,4.3,5.2,0.832,1.6,3,4.6,6.4,1.8,0.3,2.7,2.5,15.4,No_Honors
2004,Brad Miller,2004Brad Miller,1,PF,27,SAC,72,53,2621,5.1,10,0.51,0.2,0.5,0.316,5,9.5,0.521,3.5,4.5,0.778,2.6,7.6,10.2,4.3,0.9,1.2,2,3.4,13.9,No_Honors
2004,Mike Miller,2004Mike Miller,1,SF,23,MEM,65,65,1770,5.5,12.5,0.438,1.6,4.4,0.372,3.9,8.2,0.474,2.1,2.9,0.723,0.9,3.5,4.4,4.7,1.2,0.3,2.2,3.3,14.7,No_Honors
2004,Oliver Miller,2004Oliver Miller,1,C,33,MIN,48,1,506,3.8,7.1,0.53,0,0.1,0,3.8,7,0.535,1.1,1.6,0.652,3.3,6,9.2,2.6,1.4,1.8,2.3,6.5,8.6,No_Honors
2004,Reggie Miller*,2004Reggie Miller*,1,SG,38,IND,80,80,2254,4.2,9.5,0.438,2.1,5.3,0.401,2,4.2,0.485,2.3,2.6,0.885,0.3,2.7,3,4,1,0.2,1.1,1.5,12.8,No_Honors
2004,Yao Ming*,2004Yao Ming*,1,C,23,HOU,82,82,2692,7.2,13.7,0.522,0,0,0,7.2,13.7,0.523,4.8,6,0.809,2.6,7.2,9.8,1.6,0.3,2.1,2.7,3.7,19.1,Third
2004,Cuttino Mobley,2004Cuttino Mobley,1,SG,28,HOU,80,80,3229,5.1,12.1,0.426,1.8,4.7,0.39,3.3,7.4,0.448,2,2.4,0.811,0.4,3.6,4,2.9,1.2,0.4,2,2,14,No_Honors
2004,Nazr Mohammed,2004Nazr Mohammed,3,C,26,TOT,80,24,1611,5.5,10.5,0.521,0,0,,5.5,10.5,0.521,2.2,3.8,0.592,4,6.6,10.6,0.8,1.2,1.2,2.1,4.4,13.2,No_Honors
2004,Nazr Mohammed,2004Nazr Mohammed,3,C,26,ATL,53,1,938,5.3,10.7,0.493,0,0,,5.3,10.7,0.493,2.6,4.2,0.627,3.9,6.4,10.2,0.8,0.8,1,2.1,4.3,13.2,No_Honors
2004,Nazr Mohammed,2004Nazr Mohammed,3,C,26,NYK,27,23,673,5.8,10.3,0.563,0,0,,5.8,10.3,0.563,1.7,3.2,0.525,4.1,7,11.1,0.9,1.8,1.3,2.2,4.4,13.2,No_Honors
2004,Jérôme Moïso,2004Jérôme Moïso,1,PF,25,TOR,35,1,417,3.5,7.3,0.476,0,0.1,0,3.5,7.2,0.482,1.9,3.3,0.579,3.5,6.2,9.8,0.7,1.5,1,2.2,3.6,8.8,No_Honors
2004,Mikki Moore,2004Mikki Moore,3,PF-C,28,TOT,32,0,395,4.6,9,0.505,0,0,,4.6,9,0.505,2.7,3.2,0.857,2.6,5,7.7,1.7,0.6,1.2,2,5.9,11.8,No_Honors
2004,Mikki Moore,2004Mikki Moore,3,C,28,NJN,4,0,10,3.6,18,0.2,0,0,,3.6,18,0.2,0,0,,3.6,3.6,7.2,0,0,0,0,3.6,7.2,No_Honors
2004,Mikki Moore,2004Mikki Moore,3,PF,28,UTA,28,0,385,4.6,8.8,0.521,0,0,,4.6,8.8,0.521,2.8,3.3,0.857,2.6,5,7.7,1.8,0.7,1.2,2.1,6,12,No_Honors
2004,Alonzo Mourning*,2004Alonzo Mourning*,1,C,33,NJN,12,0,215,5.5,11.9,0.465,0,0,,5.5,11.9,0.465,5,5.7,0.882,1.3,3.2,4.5,1.3,0.3,1,1.7,5.4,16.1,No_Honors
2004,Troy Murphy,2004Troy Murphy,1,PF,23,GSW,28,0,610,6.3,14.3,0.44,0.3,1,0.294,6,13.3,0.451,3.5,4.7,0.75,2.8,7.4,10.2,1.2,0.7,1,2,3.4,16.5,No_Honors
2004,Lamond Murray,2004Lamond Murray,1,SF,30,TOR,33,4,518,5.3,14.9,0.353,1.5,4.2,0.35,3.8,10.8,0.355,1.7,2.4,0.686,1,5.3,6.3,1.9,1,0.5,2.6,3.3,13.7,No_Honors
2004,Ronald Murray,2004Ronald Murray,1,PG,24,SEA,82,18,2021,6.9,16.3,0.425,1.2,4.1,0.293,5.7,12.2,0.469,3,4.2,0.715,0.8,2.8,3.6,3.7,1.4,0.5,2.7,2.8,18,No_Honors
2004,Tracy Murray,2004Tracy Murray,1,SF,32,POR,7,0,35,3.1,12.3,0.25,2.1,5.1,0.4,1,7.2,0.143,0,1,0,3.1,2.1,5.1,1,1,0,2.1,3.1,8.2,No_Honors
2004,Dikembe Mutombo*,2004Dikembe Mutombo*,1,C,37,NYK,65,56,1494,3.4,7.1,0.478,0,0,,3.4,7.1,0.478,2,2.9,0.681,3.5,7,10.5,0.6,0.4,3,1.3,3.4,8.7,No_Honors
2004,Mamadou N'Diaye,2004Mamadou N'Diaye,3,C,28,TOT,28,1,366,2.7,6.8,0.391,0,0,,2.7,6.8,0.391,4.3,5.8,0.746,4.2,6.8,11,0,0.8,2.5,1.8,5.8,9.6,No_Honors
2004,Mamadou N'Diaye,2004Mamadou N'Diaye,3,C,28,DAL,3,0,7,0,5.1,0,0,0,,0,5.1,0,0,0,,0,5.1,5.1,0,0,5.1,5.1,5.1,0,No_Honors
2004,Mamadou N'Diaye,2004Mamadou N'Diaye,3,C,28,ATL,25,1,359,2.7,6.8,0.397,0,0,,2.7,6.8,0.397,4.4,5.9,0.746,4.3,6.8,11.1,0,0.8,2.4,1.7,5.8,9.8,No_Honors
2004,Boštjan Nachbar,2004Boštjan Nachbar,1,SF,23,HOU,45,3,516,3.3,9.2,0.356,1.6,4.4,0.365,1.7,4.8,0.348,1.5,2,0.724,0.6,4.3,4.9,2.1,1,1,1.6,5,9.6,No_Honors
2004,Lee Nailon,2004Lee Nailon,4,PF-SF,28,TOT,57,4,780,6.8,15.1,0.45,0,0.1,0,6.8,15,0.454,2.2,2.7,0.81,3,3.6,6.6,1.8,0.7,0.4,2.1,4.3,15.7,No_Honors
2004,Lee Nailon,2004Lee Nailon,4,PF,28,ATL,27,0,300,7.6,16.6,0.457,0,0,,7.6,16.6,0.457,1.9,2.3,0.842,3.1,4.4,7.6,2,1.2,0.8,2.9,5.8,17,No_Honors
2004,Lee Nailon,2004Lee Nailon,4,SF,28,ORL,8,0,83,4.8,11.7,0.407,0,0,,4.8,11.7,0.407,3,3.9,0.778,3.5,2.6,6.1,1.7,0.4,0,0,3.9,12.6,No_Honors
2004,Lee Nailon,2004Lee Nailon,4,SF,28,CLE,22,4,397,6.6,14.7,0.451,0,0.3,0,6.6,14.4,0.459,2.2,2.7,0.8,2.7,3.3,6,1.5,0.4,0.1,1.9,3.3,15.4,No_Honors
2004,Eduardo Nájera,2004Eduardo Nájera,1,SF,27,DAL,58,7,720,3.6,8.1,0.444,0.1,0.2,0.5,3.5,7.9,0.443,1.5,2.3,0.652,3.3,4.4,7.8,1.2,1.7,0.9,1.4,4.5,8.8,No_Honors
2004,Steve Nash*,2004Steve Nash*,1,PG,29,DAL,78,78,2612,5.5,11.6,0.47,1.4,3.5,0.405,4,8.1,0.498,3.2,3.5,0.916,0.8,2.4,3.2,9.5,0.9,0.1,2.9,1.9,15.5,No_Honors
2004,Rasho Nesterović,2004Rasho Nesterović,1,C,27,SAS,82,82,2353,5,10.7,0.469,0,0,,5,10.7,0.469,0.8,1.7,0.474,3.9,5.8,9.7,1.7,0.8,2.5,1.6,3.8,10.9,No_Honors
2004,Ira Newble,2004Ira Newble,1,SF,29,CLE,64,25,1245,3.1,8,0.391,0.1,0.5,0.105,3.1,7.4,0.412,1,1.3,0.783,1.9,2.6,4.5,2.1,0.7,0.5,1.6,3.2,7.3,No_Honors
2004,Moochie Norris,2004Moochie Norris,3,PG,30,TOT,66,0,847,3.4,9.2,0.369,0.9,2.5,0.345,2.6,6.8,0.377,2.3,3,0.761,0.4,2.3,2.8,5.1,1.9,0.2,2.7,2.2,9.9,No_Honors
2004,Moochie Norris,2004Moochie Norris,3,PG,30,HOU,30,0,401,2.4,7.8,0.31,0.7,2.1,0.348,1.7,5.7,0.297,1.6,2.2,0.75,0.2,2.5,2.7,4.3,1.4,0.2,2.7,1.4,7.2,No_Honors
2004,Moochie Norris,2004Moochie Norris,3,PG,30,NYK,36,0,446,4.3,10.5,0.408,1,2.8,0.343,3.3,7.7,0.432,2.9,3.8,0.766,0.6,2.2,2.8,5.9,2.3,0.2,2.7,2.8,12.4,No_Honors
2004,Dirk Nowitzki,2004Dirk Nowitzki,1,C,25,DAL,77,77,2915,7.5,16.2,0.462,1.2,3.6,0.341,6.2,12.6,0.496,4.6,5.2,0.877,1.1,7.2,8.3,2.6,1.1,1.3,1.7,2.7,20.7,Third
2004,Jermaine O'Neal,2004Jermaine O'Neal,1,PF,25,IND,78,78,2788,7.9,18.1,0.434,0,0.2,0.111,7.8,17.8,0.438,4.5,5.9,0.757,2.5,7.6,10,2.1,0.8,2.6,2.3,3.2,20.2,Second
2004,Shaquille O'Neal*,2004Shaquille O'Neal*,1,C,31,LAL,67,67,2464,8.1,13.9,0.584,0,0,,8.1,13.9,0.584,4.8,9.9,0.49,3.6,7.6,11.2,2.9,0.5,2.4,2.8,3.3,21,First
2004,Charles Oakley,2004Charles Oakley,1,PF,40,HOU,7,0,25,2.9,8.6,0.333,0,0,,2.9,8.6,0.333,7.2,8.6,0.833,0,7.2,7.2,2.9,0,0,1.4,11.5,13,No_Honors
2004,Lamar Odom,2004Lamar Odom,1,PF,24,MIA,80,80,3003,5.8,13.5,0.43,0.7,2.5,0.298,5.1,11.1,0.46,4.1,5.5,0.742,1.9,7.4,9.3,3.9,1,0.9,2.8,3.3,16.4,No_Honors
2004,Mehmet Okur,2004Mehmet Okur,1,PF,24,DET,71,33,1580,5.7,12.3,0.463,0.4,1.1,0.375,5.3,11.3,0.472,3.7,4.8,0.775,3.6,5.9,9.6,1.6,0.8,1.4,2.3,3.1,15.5,No_Honors
2004,Kevin Ollie,2004Kevin Ollie,1,PG,31,CLE,82,7,1401,2.4,6.6,0.37,0.1,0.2,0.444,2.3,6.4,0.367,3.8,4.5,0.835,0.6,3.8,4.4,6,1.3,0.2,2.1,3.1,8.8,No_Honors
2004,Michael Olowokandi,2004Michael Olowokandi,1,C,28,MIN,43,25,925,4.7,11.1,0.425,0,0,,4.7,11.1,0.425,1.4,2.4,0.59,3,6.5,9.5,0.9,0.6,2.6,2.1,5.3,10.8,No_Honors
2004,Greg Ostertag,2004Greg Ostertag,1,C,30,UTA,78,51,2153,3.5,7.3,0.476,0,0,0,3.5,7.3,0.477,1.9,3.3,0.579,3.7,6,9.7,2.1,0.5,2.3,1.7,3.8,8.8,No_Honors
2004,Bo Outlaw,2004Bo Outlaw,1,PF,32,MEM,82,1,1606,3.6,7,0.51,0,0.1,0,3.6,6.9,0.516,1.4,2.6,0.526,2.8,4.9,7.7,2,1.6,1.6,1.5,3.8,8.5,No_Honors
2004,Travis Outlaw,2004Travis Outlaw,1,PF,19,POR,8,0,19,5.7,13.3,0.429,0,0,,5.7,13.3,0.429,3.8,7.6,0.5,3.8,3.8,7.6,1.9,1.9,0,1.9,1.9,15.2,No_Honors
2004,Doug Overton,2004Doug Overton,3,PG,34,TOT,61,11,1033,3.5,8.5,0.404,0.1,0.8,0.13,3.3,7.7,0.432,0.8,1.1,0.742,0.6,2.4,3,4.8,0.9,0.1,2,3.1,7.8,No_Honors
2004,Doug Overton,2004Doug Overton,3,PG,34,NJN,6,0,22,4.9,13.1,0.375,0,0,,4.9,13.1,0.375,3.3,3.3,1,0,1.6,1.6,6.5,1.6,0,3.3,6.5,13.1,No_Honors
2004,Doug Overton,2004Doug Overton,3,PG,34,LAC,55,11,1011,3.4,8.4,0.405,0.1,0.8,0.13,3.3,7.6,0.435,0.7,1,0.724,0.6,2.5,3,4.8,0.9,0.1,2,3,7.7,No_Honors
2004,Zaza Pachulia,2004Zaza Pachulia,1,C,19,ORL,59,2,664,3.7,9.5,0.389,0,0,,3.7,9.5,0.389,3.1,4.9,0.644,3.7,5.7,9.4,0.7,1.1,0.7,1.8,4.7,10.5,No_Honors
2004,Robert Pack,2004Robert Pack,1,PG,34,NJN,26,0,220,3.6,8.5,0.423,0,0,,3.6,8.5,0.423,0.8,1,0.833,0.7,2.3,2.9,4.4,2,0.2,2.6,3.3,8,No_Honors
2004,Scott Padgett,2004Scott Padgett,1,PF,27,HOU,58,5,547,4.9,11,0.443,1.8,4.3,0.431,3,6.7,0.451,1.6,2.1,0.75,3,6.1,9.1,1.5,0.8,0.9,1.4,4.8,13.2,No_Honors
2004,Milt Palacio,2004Milt Palacio,1,PG,25,TOR,59,13,1211,3.1,8.9,0.349,0.1,0.8,0.154,3,8.1,0.368,1.3,2,0.662,0.4,2.6,3,5.5,1.2,0.3,2.6,2.7,7.6,No_Honors
2004,Jannero Pargo,2004Jannero Pargo,4,PG,24,TOT,31,1,479,6.1,15,0.407,1.7,4.7,0.355,4.4,10.3,0.431,1.7,2,0.852,0.6,2.2,2.8,5.3,1,0.5,3.5,3.8,15.6,No_Honors
2004,Jannero Pargo,2004Jannero Pargo,4,PG,24,LAL,13,0,63,3.4,9.1,0.375,1.1,2.3,0.5,2.3,6.9,0.333,0,0,,0,3.4,3.4,6.3,1.1,0,6.9,2.9,8,No_Honors
2004,Jannero Pargo,2004Jannero Pargo,4,PG,24,TOR,5,0,71,4.6,14.7,0.31,0,2.5,0,4.6,12.2,0.375,0,0,,0,2,2,6.1,2,0.5,2.5,3.5,9.1,No_Honors
2004,Jannero Pargo,2004Jannero Pargo,4,PG,24,CHI,13,1,345,6.9,16.1,0.429,2.1,5.5,0.377,4.8,10.5,0.455,2.4,2.8,0.852,0.8,2,2.8,4.9,0.7,0.5,3.1,4,18.3,No_Honors
2004,Tony Parker,2004Tony Parker,1,PG,21,SAS,75,75,2577,5.9,13.2,0.447,0.9,2.8,0.312,5,10.4,0.483,2.7,3.8,0.702,0.6,2.7,3.3,5.7,0.9,0.1,2.5,2.1,15.4,No_Honors
2004,Cherokee Parks,2004Cherokee Parks,1,C,31,GSW,12,0,64,2.3,5.6,0.4,0,0,,2.3,5.6,0.4,2.3,3.4,0.667,2.3,3.4,5.6,0.6,0,1.7,1.1,3.9,6.8,No_Honors
2004,Ruben Patterson,2004Ruben Patterson,1,SF,28,POR,73,1,1651,4.4,8.6,0.506,0,0.3,0.167,4.3,8.4,0.517,2.3,4.1,0.553,2.8,3,5.8,3,1.8,0.5,2.3,3.3,11.1,No_Honors
2004,Sasha Pavlović,2004Sasha Pavlović,1,SF,20,UTA,79,14,1144,4.7,11.8,0.396,0.6,2.2,0.271,4.1,9.6,0.425,2,2.6,0.774,1.4,3.6,5,1.9,1.3,0.5,2.1,5.9,12,No_Honors
2004,Gary Payton*,2004Gary Payton*,1,PG,35,LAL,82,82,2825,6.1,13,0.471,0.7,2.1,0.333,5.4,10.9,0.497,2.3,3.2,0.714,0.9,3.4,4.4,5.7,1.2,0.2,1.9,2.2,15.3,No_Honors
2004,Anthony Peeler,2004Anthony Peeler,1,SG,34,SAC,75,0,1391,4,9,0.448,1.8,3.6,0.482,2.3,5.4,0.425,1.3,1.6,0.836,0.8,3.2,4,3.1,1.4,0.3,2,2.7,11.2,No_Honors
2004,Desmond Penigar,2004Desmond Penigar,1,PF,22,ORL,10,0,89,5.7,11.3,0.5,0,0,,5.7,11.3,0.5,1.6,1.6,1,2.4,7.3,9.7,1.2,0.8,0.8,2.4,5.7,12.9,No_Honors
2004,Kirk Penney,2004Kirk Penney,1,SG,23,MIA,2,0,18,2,12,0.167,2,6,0.333,0,6,0,0,0,,0,2,2,2,2,0,6,2,6,No_Honors
2004,Kendrick Perkins,2004Kendrick Perkins,1,C,19,BOS,10,0,35,8.2,15.4,0.533,0,0,,8.2,15.4,0.533,6.2,9.3,0.667,5.1,9.3,14.4,3.1,0,2.1,5.1,6.2,22.6,No_Honors
2004,Wesley Person,2004Wesley Person,4,SG,32,TOT,58,0,1037,4.4,10.9,0.401,1.9,4.8,0.399,2.5,6.1,0.403,1.1,1.4,0.795,0.6,3.5,4.1,2.3,0.7,0.3,1.3,1.3,11.7,No_Honors
2004,Wesley Person,2004Wesley Person,4,SG,32,MEM,16,0,284,4.2,13.6,0.308,1.4,5.5,0.256,2.8,8.1,0.344,0.8,1,0.75,0.3,2,2.3,2.9,0.6,0.3,2,1.4,10.5,No_Honors
2004,Wesley Person,2004Wesley Person,4,SG,32,POR,33,0,621,4.6,9.7,0.476,2.1,4.4,0.474,2.6,5.3,0.478,1.1,1.4,0.76,0.7,3.6,4.3,2.2,0.6,0.3,1,1.3,12.5,No_Honors
2004,Wesley Person,2004Wesley Person,4,SG,32,ATL,9,0,132,3.5,10.6,0.333,2.2,5.2,0.421,1.4,5.5,0.25,1.6,1.6,1,0.5,6.3,6.8,1.4,0.8,0.3,1.1,1.4,10.9,No_Honors
2004,Morris Peterson,2004Morris Peterson,1,SF,26,TOR,82,29,2148,4,9.8,0.405,2.1,5.7,0.371,1.9,4.1,0.453,1.3,1.6,0.809,0.6,3.8,4.4,1.9,1.5,0.2,1.2,3.5,11.4,No_Honors
2004,Eric Piatkowski,2004Eric Piatkowski,1,SF,33,HOU,49,0,703,3.7,9.8,0.377,2.2,6.2,0.352,1.5,3.5,0.42,0.7,0.8,0.875,0.5,3.2,3.7,1.3,0.8,0.3,1.5,2.2,10.3,No_Honors
2004,Paul Pierce,2004Paul Pierce,1,SG,26,BOS,80,80,3099,7,17.4,0.402,1.3,4.5,0.299,5.7,12.9,0.438,6,7.3,0.819,0.8,5.3,6.1,4.8,1.5,0.6,3.5,2.7,21.3,No_Honors
2004,Mickaël Piétrus,2004Mickaël Piétrus,1,PG,21,GSW,53,22,748,4.6,11.1,0.416,1.7,5.1,0.333,2.9,6.1,0.484,2.5,3.6,0.693,2.3,3.4,5.7,1.3,1.5,0.6,1.9,4.8,13.4,No_Honors
2004,Scottie Pippen*,2004Scottie Pippen*,1,SF,38,CHI,23,6,412,4.6,12.2,0.379,1.1,4.2,0.271,3.5,8,0.435,1.5,2.4,0.63,1.7,4.2,5.9,4.4,1.8,0.8,2.5,3.3,11.9,No_Honors
2004,Zoran Planinić,2004Zoran Planinić,1,SG,21,NJN,49,1,473,4,9.8,0.411,0.7,2.4,0.281,3.3,7.4,0.454,2.9,4.6,0.633,1.1,3.1,4.2,5.2,1,0.2,2.7,5.3,11.6,No_Honors
2004,Scot Pollard,2004Scot Pollard,1,C,28,IND,61,3,678,2.5,6.1,0.412,0,0,,2.5,6.1,0.412,0.6,1.1,0.571,3.6,5.2,8.7,0.5,1.2,1.4,1.2,5.8,5.6,No_Honors
2004,Olden Polynice,2004Olden Polynice,1,C,39,LAC,2,0,12,0,0,,0,0,,0,0,,0,0,,3,3,6,3,3,0,12,6,0,No_Honors
2004,Mark Pope,2004Mark Pope,1,PF,31,DEN,4,0,20,1.8,3.6,0.5,0,0,,1.8,3.6,0.5,0,1.8,0,0,5.4,5.4,0,1.8,0,5.4,14.4,3.6,No_Honors
2004,James Posey,2004James Posey,1,SG,27,MEM,82,82,2451,5.4,11.3,0.478,1.6,4.3,0.386,3.8,7.1,0.533,4.1,4.9,0.83,1.4,4.6,5.9,1.8,2,0.6,1.6,3.6,16.5,No_Honors
2004,Vitaly Potapenko,2004Vitaly Potapenko,1,C,28,SEA,65,39,1419,5.1,10.4,0.489,0,0,,5.1,10.4,0.489,1.5,2.3,0.641,2.6,4.8,7.3,1.3,0.6,0.7,2,4.1,11.6,No_Honors
2004,Tayshaun Prince,2004Tayshaun Prince,1,SF,23,DET,82,80,2701,4.5,9.6,0.467,0.8,2.1,0.363,3.7,7.5,0.496,1.4,1.9,0.766,1.2,4,5.2,2.5,0.8,0.9,1.6,2,11.2,No_Honors
2004,Joel Przybilla,2004Joel Przybilla,3,C,24,TOT,17,12,347,1.9,5.2,0.36,0,0,,1.9,5.2,0.36,1.3,3.2,0.419,3.3,8.2,11.5,0.7,0.5,1.8,1.9,5.5,5.1,No_Honors
2004,Joel Przybilla,2004Joel Przybilla,3,C,24,MIL,5,0,33,0,0,,0,0,,0,0,,1.1,2.2,0.5,1.1,9.8,10.9,3.3,0,0,2.2,5.5,1.1,No_Honors
2004,Joel Przybilla,2004Joel Przybilla,3,C,24,ATL,12,12,314,2.1,5.7,0.36,0,0,,2.1,5.7,0.36,1.4,3.3,0.414,3.6,8,11.6,0.5,0.6,1.9,1.8,5.5,5.5,No_Honors
2004,Vladimir Radmanović,2004Vladimir Radmanović,1,PF,23,SEA,77,38,2321,5.4,12.6,0.425,2.2,5.8,0.371,3.2,6.7,0.471,1.5,2,0.748,1.6,4.7,6.3,2.2,1.2,0.7,1.7,2.9,14.3,No_Honors
2004,Zach Randolph,2004Zach Randolph,1,PF,22,POR,81,80,3067,7.8,16.1,0.485,0,0.1,0.2,7.8,16,0.486,3.5,4.6,0.761,2.8,7.1,10,1.9,0.8,0.5,2.9,2.7,19.1,No_Honors
2004,Theo Ratliff,2004Theo Ratliff,3,C,30,TOT,85,83,2664,3.6,7.4,0.485,0,0,,3.6,7.4,0.485,1.9,2.9,0.645,2.6,5.7,8.3,1,0.7,4.1,1.6,4.1,9.1,No_Honors
2004,Theo Ratliff,2004Theo Ratliff,3,C,30,ATL,53,52,1648,3.7,8.1,0.458,0,0,,3.7,8.1,0.458,2.1,3.2,0.653,2.3,6,8.3,1.1,0.7,3.6,1.9,4.1,9.6,No_Honors
2004,Theo Ratliff,2004Theo Ratliff,3,C,30,POR,32,31,1016,3.4,6.2,0.54,0,0,,3.4,6.2,0.54,1.6,2.5,0.629,3.2,5.1,8.3,0.7,0.9,5,1.2,3.9,8.3,No_Honors
2004,Željko Rebrača,2004Željko Rebrača,3,C,31,TOT,24,2,273,4.5,10.2,0.442,0,0,,4.5,10.2,0.442,3,4,0.767,3,4.6,7.6,0.8,0.7,1.5,2.2,6.9,12,No_Honors
2004,Željko Rebrača,2004Željko Rebrača,3,C,31,DET,21,2,222,3.6,8.8,0.407,0,0,,3.6,8.8,0.407,3.6,4.5,0.786,3.1,4.9,7.9,0.6,0.8,1.5,2.1,7.3,10.7,No_Honors
2004,Željko Rebrača,2004Željko Rebrača,3,C,31,ATL,3,0,51,8.5,16.2,0.522,0,0,,8.5,16.2,0.522,0.7,1.4,0.5,2.8,3.5,6.4,1.4,0,1.4,2.8,4.9,17.6,No_Honors
2004,Michael Redd,2004Michael Redd,1,SG,24,MIL,82,82,3021,7.5,17.1,0.44,1.5,4.3,0.35,6,12.8,0.47,4.6,5.3,0.868,1.4,3.4,4.9,2.2,1,0.1,1.4,1.8,21.2,Third
2004,Glen Rice,2004Glen Rice,1,SF,36,LAC,18,0,262,3,10.4,0.289,0.7,3.8,0.179,2.3,6.6,0.354,2.3,2.3,1,1.2,4.4,5.6,3.3,0.8,0,1.8,3,9.1,No_Honors
2004,Jason Richardson,2004Jason Richardson,1,SG,23,GSW,78,78,2936,6.9,15.7,0.438,0.9,3.3,0.282,6,12.4,0.481,3.2,4.6,0.684,1.5,4.9,6.4,2.8,1.1,0.5,2.4,2.2,17.9,No_Honors
2004,Quentin Richardson,2004Quentin Richardson,1,SG,23,LAC,65,64,2338,6.5,16.4,0.398,1.8,5.3,0.352,4.7,11.2,0.42,2.3,3.1,0.74,2.2,4.1,6.4,2.1,1,0.3,2.2,2,17.3,No_Honors
2004,Luke Ridnour,2004Luke Ridnour,1,PG,22,SEA,69,6,1114,4.7,11.3,0.414,0.9,2.6,0.338,3.8,8.7,0.437,2.1,2.6,0.823,1.1,2.4,3.5,5.3,1.7,0.2,2.6,3.4,12.3,No_Honors
2004,Clifford Robinson,2004Clifford Robinson,1,PF,37,GSW,82,82,2846,4.6,12,0.387,1.4,4,0.357,3.2,8,0.403,1.6,2.2,0.711,0.7,3.4,4.1,3.4,0.9,0.9,2.2,3,12.2,No_Honors
2004,Eddie Robinson,2004Eddie Robinson,1,SF,27,CHI,51,4,1024,5.5,11.5,0.482,0,0.2,0.2,5.5,11.3,0.486,1,1.5,0.651,0.9,2.7,3.7,2,1.2,0.4,1.6,2,12.1,No_Honors
2004,Glenn Robinson,2004Glenn Robinson,1,SF,31,PHI,42,42,1336,7.4,16.5,0.448,0.9,2.7,0.34,6.5,13.9,0.469,3.1,3.7,0.832,1.2,3.9,5.1,1.5,1.1,0.2,2.9,2.6,18.8,No_Honors
2004,Rodney Rogers,2004Rodney Rogers,1,PF,32,NJN,69,15,1409,5.3,12.9,0.41,1.3,3.9,0.329,4,9,0.445,1.9,2.5,0.765,2.6,5.3,7.8,3.5,1.5,0.7,2.5,4.7,13.8,No_Honors
2004,Sean Rooks,2004Sean Rooks,3,C,34,TOT,55,0,595,3.3,9.1,0.358,0,0.1,0,3.3,9.1,0.36,2,2.2,0.892,1.5,4.4,5.9,1.8,0.8,0.6,1.3,5.4,8.5,No_Honors
2004,Sean Rooks,2004Sean Rooks,3,C,34,NOH,35,0,325,3.8,10.4,0.362,0,0,,3.8,10.4,0.362,1.3,1.7,0.8,1.1,4.4,5.5,1.2,1,0.6,1.7,5.3,8.9,No_Honors
2004,Sean Rooks,2004Sean Rooks,3,C,34,ORL,20,0,270,2.7,7.6,0.351,0,0.1,0,2.7,7.5,0.357,2.8,2.9,0.955,1.9,4.4,6.3,2.4,0.7,0.7,0.9,5.5,8.1,No_Honors
2004,Jalen Rose,2004Jalen Rose,3,PG-SF,31,TOT,66,64,2497,5.5,13.7,0.402,1,2.9,0.342,4.5,10.8,0.419,2.7,3.3,0.81,0.5,3.3,3.8,4.7,0.7,0.3,3,2.7,14.7,No_Honors
2004,Jalen Rose,2004Jalen Rose,3,SF,31,CHI,16,14,529,5.1,13.6,0.375,1.6,3.7,0.426,3.5,9.9,0.356,2.7,3.5,0.765,0.5,3.9,4.4,3.8,0.8,0.3,2.5,3.1,14.4,No_Honors
2004,Jalen Rose,2004Jalen Rose,3,PG,31,TOR,50,50,1968,5.6,13.8,0.41,0.8,2.7,0.311,4.8,11,0.434,2.7,3.3,0.822,0.5,3.2,3.7,5,0.7,0.3,3.1,2.5,14.8,No_Honors
2004,Malik Rose,2004Malik Rose,1,PF,29,SAS,67,13,1256,5,11.6,0.428,0,0.1,0,5,11.5,0.431,5.2,6.4,0.813,3.2,6,9.2,2,1,0.7,3.2,4.7,15.2,No_Honors
